user_id,payment_id,linked_at,is_default_payment
USR00689,PMT00161,2026-03-17 12:59:57.779221,True
USR00691,PMT00161,2026-05-06 21:05:38.779221,True
USR00692,PMT00162,2026-05-02 21:02:49.779221,True
USR00693,PMT00162,2026-02-11 03:54:24.779221,True
USR00694,PMT00162,2026-01-12 00:28:54.779221,True
USR00695,PMT00163,2026-02-25 12:06:41.779221,True
USR00696,PMT00163,2026-04-12 08:04:42.779221,True
USR00697,PMT00163,2026-01-11 18:50:50.779221,True
USR00699,PMT00164,2026-05-20 08:15:17.779221,True
USR00700,PMT00164,2026-01-05 16:14:26.779221,True
USR00702,PMT00164,2025-12-23 03:38:18.779221,True
USR00703,PMT00165,2026-05-06 20:27:12.779221,True
USR00704,PMT00165,2026-01-26 22:25:40.779221,True
USR00706,PMT00165,2025-12-21 04:06:23.779221,True
USR00707,PMT00166,2026-01-15 13:20:34.779221,True
USR00708,PMT00166,2026-02-03 21:59:11.779221,True
USR00709,PMT00166,2026-04-12 16:37:28.779221,True
USR00711,PMT00167,2026-05-29 22:46:29.779221,True
USR00712,PMT00167,2025-12-12 19:02:53.779221,True
USR00714,PMT00167,2026-03-07 03:31:02.779221,True
USR00716,PMT00168,2026-04-19 16:12:28.779221,True
USR00718,PMT00168,2026-03-24 21:06:37.779221,True
USR00719,PMT00168,2026-02-09 17:44:28.779221,True
USR00720,PMT00169,2026-03-02 17:41:47.779221,True
USR00722,PMT00169,2026-01-11 02:05:12.779221,True
USR00725,PMT00169,2026-05-27 20:53:55.779221,True
USR00726,PMT00170,2025-12-14 16:13:39.779221,True
USR00728,PMT00170,2026-06-01 20:06:24.779221,True
USR00729,PMT00170,2026-02-20 01:10:40.779221,True
USR00730,PMT00171,2026-04-18 20:52:08.779221,True
USR00731,PMT00171,2026-05-08 22:45:51.779221,True
USR00732,PMT00171,2026-03-29 14:05:27.779221,True
USR00734,PMT00172,2026-02-03 02:16:15.779221,True
USR00735,PMT00172,2026-05-13 01:05:26.779221,True
USR00736,PMT00172,2026-04-27 04:38:54.779221,True
USR00737,PMT00173,2026-02-12 14:14:24.779221,True
USR00738,PMT00173,2026-03-07 22:14:50.779221,True
USR00739,PMT00173,2026-03-11 18:07:49.779221,True
USR00740,PMT00174,2026-03-15 02:44:21.779221,True
USR00741,PMT00174,2026-03-17 05:34:15.779221,True
USR00742,PMT00174,2026-03-31 00:26:56.779221,True
USR00743,PMT00175,2025-12-09 03:23:49.779221,True
USR00744,PMT00175,2026-04-16 20:48:26.779221,True
USR00746,PMT00175,2026-01-30 02:49:10.779221,True
USR00748,PMT00176,2025-12-29 00:50:21.779221,True
USR00749,PMT00176,2026-06-04 11:40:48.779221,True
USR00750,PMT00176,2026-02-13 16:21:25.779221,True
USR00751,PMT00177,2025-12-13 23:55:38.779221,True
USR00752,PMT00177,2026-04-06 10:36:40.779221,True
USR00753,PMT00177,2026-02-06 13:17:45.779221,True
USR00754,PMT00178,2026-04-04 07:53:36.779221,True
USR00755,PMT00178,2026-01-23 20:16:12.779221,True
USR00756,PMT00178,2025-12-26 03:25:19.779221,True
USR00758,PMT00179,2026-01-24 06:12:01.779221,True
USR00759,PMT00179,2026-05-07 11:41:06.779221,True
USR00761,PMT00179,2026-01-03 05:08:45.779221,True
USR00762,PMT00180,2026-03-27 06:02:57.779221,True
USR00763,PMT00180,2026-05-11 20:42:41.779221,True
USR00765,PMT00180,2026-02-28 22:50:38.779221,True
USR00767,PMT00181,2026-02-11 12:57:08.779221,True
USR00770,PMT00181,2026-04-11 00:17:15.779221,True
USR00772,PMT00181,2026-04-12 21:37:19.779221,True
USR00773,PMT00182,2026-03-21 02:52:51.779221,True
USR00775,PMT00182,2026-02-06 05:08:27.779221,True
USR00776,PMT00182,2026-01-28 23:10:26.779221,True
USR00777,PMT00183,2026-02-25 11:14:27.779221,True
USR00781,PMT00183,2026-06-06 18:51:49.779221,True
USR00782,PMT00183,2026-03-29 02:10:24.779221,True
USR00783,PMT00184,2026-04-15 15:20:23.779221,True
USR00784,PMT00184,2026-02-10 03:26:02.779221,True
USR00785,PMT00184,2026-01-17 11:15:50.779221,True
USR00786,PMT00185,2026-03-08 22:12:38.779221,True
USR00788,PMT00185,2026-03-04 05:17:02.779221,True
USR00789,PMT00185,2026-01-25 21:04:12.779221,True
USR00790,PMT00186,2026-01-04 20:45:22.779221,True
USR00791,PMT00186,2026-01-04 04:10:11.779221,True
USR00794,PMT00186,2026-01-17 05:42:44.779221,True
USR00796,PMT00187,2026-05-27 08:11:30.779221,True
USR00797,PMT00187,2026-05-03 12:14:10.779221,True
USR00798,PMT00187,2026-05-26 12:51:10.779221,True
USR00800,PMT00188,2025-12-31 22:38:07.779221,True
USR00801,PMT00188,2026-01-03 03:52:18.779221,True
USR00803,PMT00188,2025-12-16 04:53:10.779221,True
USR00804,PMT00189,2026-04-16 05:44:27.779221,True
USR00805,PMT00189,2026-01-12 05:12:18.779221,True
USR00806,PMT00189,2026-03-20 22:10:04.779221,True
USR00807,PMT00190,2026-01-07 03:59:38.779221,True
USR00808,PMT00190,2026-02-14 23:20:58.779221,True
USR00809,PMT00190,2026-05-14 09:36:21.779221,True
USR00811,PMT00191,2026-02-22 05:36:56.779221,True
USR00812,PMT00191,2026-05-30 11:12:11.779221,True
USR00814,PMT00191,2026-03-02 17:59:09.779221,True
USR00816,PMT00192,2026-04-12 16:28:27.779221,True
USR00819,PMT00192,2026-03-12 03:18:41.779221,True
USR00820,PMT00192,2026-03-26 18:33:38.779221,True
USR00821,PMT00193,2026-01-31 15:23:30.779221,True
USR00823,PMT00193,2026-02-26 08:29:56.779221,True
USR00825,PMT00193,2026-01-11 23:48:54.779221,True
USR00827,PMT00194,2026-01-01 09:54:00.779221,True
USR00829,PMT00194,2025-12-15 05:52:17.779221,True
USR00830,PMT00194,2026-04-09 17:37:17.779221,True
USR00832,PMT00195,2026-04-23 05:58:58.779221,True
USR00834,PMT00195,2026-05-17 13:48:01.779221,True
USR00835,PMT00195,2026-04-12 01:45:01.779221,True
USR00837,PMT00196,2026-02-02 16:15:20.779221,True
USR00838,PMT00196,2026-03-03 20:25:07.779221,True
USR00839,PMT00196,2026-03-05 15:10:25.779221,True
USR00840,PMT00197,2026-01-05 02:46:25.779221,True
USR00841,PMT00197,2026-05-21 22:50:26.779221,True
USR00842,PMT00197,2026-05-22 23:51:34.779221,True
USR00843,PMT00198,2026-03-05 07:39:54.779221,True
USR00844,PMT00198,2026-03-25 03:46:17.779221,True
USR00845,PMT00198,2026-03-06 15:30:59.779221,True
USR00846,PMT00199,2026-02-19 14:22:38.779221,True
USR00847,PMT00199,2026-03-10 21:58:08.779221,True
USR00849,PMT00199,2026-04-18 23:00:02.779221,True
USR00850,PMT00200,2026-04-29 00:42:32.779221,True
USR00852,PMT00200,2026-03-01 23:00:29.779221,True
USR00853,PMT00200,2026-03-27 09:41:21.779221,True
USR00854,PMT00201,2026-03-31 20:09:35.779221,True
USR00856,PMT00201,2026-03-27 22:01:05.779221,True
USR00857,PMT00201,2026-05-05 14:25:56.779221,True
USR00858,PMT00202,2026-03-16 14:19:09.779221,True
USR00859,PMT00202,2025-12-16 23:49:48.779221,True
USR00860,PMT00202,2026-03-05 11:00:32.779221,True
USR00862,PMT00203,2025-12-29 23:28:43.779221,True
USR00863,PMT00203,2025-12-17 12:25:35.779221,True
USR00864,PMT00203,2026-06-03 17:17:57.779221,True
USR00865,PMT00204,2026-01-02 04:52:53.779221,True
USR00868,PMT00204,2026-05-26 05:35:28.779221,True
USR00869,PMT00204,2026-05-21 01:47:36.779221,True
USR00870,PMT00205,2026-02-28 23:52:17.779221,True
USR00871,PMT00205,2026-03-17 09:50:51.779221,True
USR00872,PMT00205,2026-05-14 01:17:50.779221,True
USR00874,PMT00206,2026-01-22 02:33:56.779221,True
USR00875,PMT00206,2026-01-02 10:26:40.779221,True
USR00876,PMT00206,2026-03-13 06:58:41.779221,True
USR00877,PMT00207,2026-01-26 14:26:44.779221,True
USR00878,PMT00207,2026-05-10 13:07:17.779221,True
USR00880,PMT00207,2026-05-31 07:31:41.779221,True
USR00882,PMT00208,2026-05-28 02:16:09.779221,True
USR00884,PMT00208,2026-01-07 13:26:38.779221,True
USR00886,PMT00208,2026-06-03 20:36:15.779221,True
USR00888,PMT00209,2026-01-11 14:04:05.779221,True
USR00889,PMT00209,2026-04-27 11:45:57.779221,True
USR00890,PMT00209,2026-04-29 20:28:31.779221,True
USR00891,PMT00210,2026-02-13 10:52:56.779221,True
USR00892,PMT00210,2026-03-26 14:40:30.779221,True
USR00893,PMT00210,2026-01-11 23:06:21.779221,True
USR00894,PMT00211,2026-05-12 18:14:37.779221,True
USR00895,PMT00211,2026-04-14 15:51:05.779221,True
USR00896,PMT00211,2025-12-30 15:31:30.779221,True
USR00897,PMT00212,2026-05-07 11:38:44.779221,True
USR00899,PMT00212,2026-04-21 01:03:52.779221,True
USR00900,PMT00212,2026-05-13 14:11:27.779221,True
USR00902,PMT00213,2026-01-29 19:33:46.779221,True
USR00903,PMT00213,2026-03-18 23:01:57.779221,True
USR00904,PMT00213,2026-06-02 17:57:57.779221,True
USR00905,PMT00214,2026-06-05 00:53:46.779221,True
USR00906,PMT00214,2026-04-05 01:26:45.779221,True
USR00908,PMT00214,2026-05-27 18:06:12.779221,True
USR00909,PMT00215,2026-05-29 19:48:34.779221,True
USR00910,PMT00215,2025-12-29 08:04:11.779221,True
USR00911,PMT00215,2026-05-25 08:50:55.779221,True
USR00912,PMT00216,2026-04-13 23:29:44.779221,True
USR00914,PMT00216,2026-06-06 11:12:54.779221,True
USR00916,PMT00216,2026-06-03 17:26:37.779221,True
USR00917,PMT00217,2025-12-25 06:00:13.779221,True
USR00918,PMT00217,2026-06-01 08:07:22.779221,True
USR00920,PMT00217,2026-02-08 10:50:27.779221,True
USR00921,PMT00218,2026-05-20 05:07:53.779221,True
USR00922,PMT00218,2026-05-02 03:13:24.779221,True
USR00924,PMT00218,2026-04-24 17:35:43.779221,True
USR00925,PMT00219,2026-02-24 10:59:51.779221,True
USR00926,PMT00219,2026-02-28 12:14:43.779221,True
USR00928,PMT00219,2026-06-01 07:57:36.779221,True
USR00930,PMT00220,2026-04-22 14:57:18.779221,True
USR00931,PMT00220,2025-12-11 20:49:06.779221,True
USR00933,PMT00220,2026-03-08 10:45:40.779221,True
USR00934,PMT00221,2026-02-21 19:01:35.779221,True
USR00936,PMT00221,2026-03-11 17:47:16.779221,True
USR00937,PMT00221,2026-04-28 00:28:41.779221,True
USR00938,PMT00222,2026-02-08 22:48:35.779221,True
USR00942,PMT00222,2025-12-09 23:54:47.779221,True
USR00943,PMT00222,2026-01-24 16:33:14.779221,True
USR00944,PMT00223,2026-03-28 05:35:30.779221,True
USR00945,PMT00223,2026-05-30 00:58:46.779221,True
USR00948,PMT00223,2025-12-25 20:02:31.779221,True
USR00949,PMT00224,2026-01-05 08:45:05.779221,True
USR00951,PMT00224,2026-06-06 18:23:59.779221,True
USR00955,PMT00224,2026-03-24 23:21:10.779221,True
USR00956,PMT00225,2026-04-27 09:17:36.779221,True
USR00958,PMT00225,2026-03-05 12:36:06.779221,True
USR00960,PMT00225,2026-03-24 00:51:12.779221,True
USR00961,PMT00226,2025-12-28 09:07:16.779221,True
USR00962,PMT00226,2026-04-04 17:20:07.779221,True
USR00963,PMT00226,2025-12-19 11:55:38.779221,True
USR00964,PMT00227,2026-02-08 04:56:41.779221,True
USR00965,PMT00227,2026-04-17 12:08:44.779221,True
USR00967,PMT00227,2025-12-24 08:13:58.779221,True
USR00968,PMT00228,2026-05-12 23:03:06.779221,True
USR00969,PMT00228,2026-04-24 18:05:02.779221,True
USR00970,PMT00228,2026-04-25 13:14:58.779221,True
USR00971,PMT00229,2025-12-10 21:39:27.779221,True
USR00972,PMT00229,2026-01-17 11:37:21.779221,True
USR00973,PMT00229,2025-12-22 23:55:51.779221,True
USR00975,PMT00230,2026-04-21 05:27:11.779221,True
USR00976,PMT00230,2026-03-13 13:25:52.779221,True
USR00977,PMT00230,2025-12-20 10:19:36.779221,True
USR00978,PMT00231,2026-03-12 00:33:51.779221,True
USR00980,PMT00231,2026-03-14 07:31:50.779221,True
USR00981,PMT00231,2026-04-10 21:47:43.779221,True
USR00982,PMT00232,2026-01-27 13:12:59.779221,True
USR00983,PMT00232,2026-01-13 16:46:40.779221,True
USR00984,PMT00232,2026-05-24 05:38:56.779221,True
USR00988,PMT00233,2026-03-27 01:44:51.779221,True
USR00989,PMT00233,2026-05-21 17:46:35.779221,True
USR00990,PMT00233,2026-03-07 20:47:30.779221,True
USR00991,PMT00234,2026-06-03 04:48:53.779221,True
USR00993,PMT00001,2026-03-28 19:58:10.779221,True
USR00994,PMT00002,2026-02-11 13:03:00.779221,True
USR00996,PMT00003,2026-06-05 02:39:30.779221,True
USR00998,PMT00004,2026-04-15 15:50:59.779221,True
USR01000,PMT00005,2026-01-04 06:45:05.779221,True
USR01001,PMT00006,2026-04-15 04:05:33.779221,True
USR01002,PMT00007,2025-12-16 00:39:27.779221,True
USR01003,PMT00008,2026-05-23 12:42:11.779221,True
USR01005,PMT00009,2026-02-26 01:50:24.779221,True
USR01006,PMT00010,2026-04-26 21:38:25.779221,True
USR01008,PMT00011,2025-12-16 22:50:43.779221,True
USR01009,PMT00012,2026-04-08 10:10:09.779221,True
USR01010,PMT00013,2026-01-01 00:40:06.779221,True
USR01011,PMT00014,2026-05-21 08:48:08.779221,True
USR01012,PMT00015,2026-02-21 10:01:24.779221,True
USR01013,PMT00016,2026-05-09 05:49:51.779221,True
USR01015,PMT00017,2026-02-20 04:57:43.779221,True
USR01017,PMT00018,2026-01-04 16:53:18.779221,True
USR01018,PMT00019,2026-05-23 02:20:03.779221,True
USR01021,PMT00020,2026-04-27 20:33:37.779221,True
USR01022,PMT00021,2026-03-22 05:54:57.779221,True
USR01024,PMT00022,2025-12-14 10:47:11.779221,True
USR01025,PMT00023,2026-06-04 21:51:25.779221,True
USR01026,PMT00024,2026-04-28 03:55:30.779221,True
USR01027,PMT00025,2026-03-10 16:54:09.779221,True
USR01028,PMT00026,2026-06-02 22:21:18.779221,True
USR01029,PMT00027,2026-04-23 12:03:24.779221,True
USR01030,PMT00028,2026-05-05 16:09:01.779221,True
USR01031,PMT00029,2026-02-24 02:50:58.779221,True
USR01033,PMT00030,2026-01-29 14:34:30.779221,True
USR01036,PMT00031,2026-05-07 14:17:50.779221,True
USR01037,PMT00032,2026-01-05 14:31:40.779221,True
USR01038,PMT00033,2026-05-01 12:54:56.779221,True
USR01039,PMT00034,2026-05-30 21:24:53.779221,True
USR01040,PMT00035,2026-05-16 10:33:58.779221,True
USR01042,PMT00036,2026-03-09 21:31:37.779221,True
USR01043,PMT00037,2026-05-16 07:52:41.779221,True
USR01044,PMT00038,2025-12-13 22:19:59.779221,True
USR01045,PMT00039,2026-02-09 02:40:09.779221,True
USR01046,PMT00040,2026-05-06 04:28:53.779221,True
USR01047,PMT00041,2026-01-16 13:14:04.779221,True
USR01048,PMT00042,2026-01-12 04:36:49.779221,True
USR01050,PMT00043,2026-06-03 15:07:53.779221,True
USR01051,PMT00044,2026-01-22 01:29:41.779221,True
USR01054,PMT00045,2026-02-21 00:33:17.779221,True
USR01055,PMT00046,2026-04-25 02:57:00.779221,True
USR01057,PMT00047,2026-03-04 23:05:14.779221,True
USR01058,PMT00048,2026-01-05 12:24:37.779221,True
USR01060,PMT00049,2026-05-25 01:19:11.779221,True
USR01063,PMT00050,2026-01-31 13:34:22.779221,True
USR01064,PMT00051,2026-02-06 05:14:20.779221,True
USR01065,PMT00052,2026-04-16 09:17:18.779221,True
USR01066,PMT00053,2026-04-15 13:29:37.779221,True
USR01067,PMT00054,2026-02-17 05:12:29.779221,True
USR01069,PMT00055,2026-04-18 05:13:14.779221,True
USR01070,PMT00056,2026-03-06 13:30:10.779221,True
USR01071,PMT00057,2026-04-17 11:13:25.779221,True
USR01073,PMT00058,2026-03-22 07:33:15.779221,True
USR01074,PMT00059,2026-05-31 10:56:35.779221,True
USR01075,PMT00060,2026-04-23 01:23:30.779221,True
USR01076,PMT00061,2026-04-10 12:51:26.779221,True
USR01078,PMT00062,2026-03-13 10:37:18.779221,True
USR01080,PMT00063,2026-05-06 01:55:30.779221,True
USR01081,PMT00064,2026-05-29 19:52:34.779221,True
USR01082,PMT00065,2026-01-27 21:44:03.779221,True
USR01083,PMT00066,2026-03-10 07:54:56.779221,True
USR01084,PMT00067,2026-01-14 05:21:59.779221,True
USR01086,PMT00068,2026-01-09 07:08:14.779221,True
USR01088,PMT00069,2026-02-27 09:28:53.779221,True
USR01092,PMT00070,2026-03-30 18:55:39.779221,True
USR01093,PMT00071,2026-05-05 22:02:59.779221,True
USR01094,PMT00072,2026-02-02 18:10:05.779221,True
USR01098,PMT00073,2026-04-19 13:54:55.779221,True
USR01099,PMT00074,2026-04-06 08:44:50.779221,True
USR01100,PMT00075,2026-01-28 09:07:15.779221,True
USR01101,PMT00076,2026-01-15 00:06:40.779221,True
USR01102,PMT00077,2026-02-25 23:08:05.779221,True
USR01103,PMT00078,2026-02-27 17:34:47.779221,True
USR01104,PMT00079,2026-05-04 06:48:27.779221,True
USR01105,PMT00080,2026-05-30 16:38:17.779221,True
USR01107,PMT00081,2026-02-28 23:35:17.779221,True
USR01108,PMT00082,2026-01-16 15:36:55.779221,True
USR01109,PMT00083,2025-12-12 04:02:17.779221,True
USR01110,PMT00084,2025-12-13 06:43:04.779221,True
USR01111,PMT00085,2026-04-18 04:17:56.779221,True
USR01113,PMT00086,2026-01-31 23:53:32.779221,True
USR01114,PMT00087,2026-04-30 16:22:18.779221,True
USR01115,PMT00088,2025-12-18 01:49:44.779221,True
USR01117,PMT00089,2026-02-03 20:18:23.779221,True
USR01118,PMT00090,2026-06-04 22:34:32.779221,True
USR01119,PMT00091,2026-04-12 17:10:59.779221,True
USR01120,PMT00092,2026-05-25 10:47:41.779221,True
USR01121,PMT00093,2026-03-23 06:07:21.779221,True
USR01122,PMT00094,2026-01-12 22:38:31.779221,True
USR01123,PMT00095,2026-02-21 19:52:08.779221,True
USR01124,PMT00096,2026-01-26 01:20:21.779221,True
USR01125,PMT00097,2026-05-12 06:39:16.779221,True
USR01126,PMT00098,2026-04-23 08:05:05.779221,True
USR01127,PMT00099,2026-04-18 00:57:12.779221,True
USR01128,PMT00100,2026-05-12 23:00:20.779221,True
USR01129,PMT00101,2026-03-14 22:30:53.779221,True
USR01130,PMT00102,2026-01-26 12:22:28.779221,True
USR01131,PMT00103,2026-01-07 01:46:56.779221,True
USR01132,PMT00104,2026-04-02 19:05:03.779221,True
USR01133,PMT00105,2026-04-22 10:57:34.779221,True
USR01134,PMT00106,2026-02-06 04:30:22.779221,True
USR01135,PMT00107,2026-05-06 17:57:23.779221,True
USR01136,PMT00108,2026-01-27 23:49:04.779221,True
USR01137,PMT00109,2026-02-27 10:15:41.779221,True
USR01139,PMT00110,2026-01-05 12:59:43.779221,True
USR01140,PMT00111,2026-04-03 01:43:56.779221,True
USR01143,PMT00112,2026-03-02 19:06:59.779221,True
USR01144,PMT00113,2025-12-27 20:50:48.779221,True
USR01145,PMT00114,2025-12-17 11:34:51.779221,True
USR01147,PMT00115,2026-03-18 07:27:54.779221,True
USR01148,PMT00116,2026-03-16 00:12:05.779221,True
USR01150,PMT00117,2025-12-17 06:47:04.779221,True
USR01152,PMT00118,2026-05-08 12:26:17.779221,True
USR01153,PMT00119,2026-04-06 13:33:09.779221,True
USR01155,PMT00120,2026-02-01 15:47:11.779221,True
USR01158,PMT00121,2026-01-16 05:04:27.779221,True
USR01160,PMT00122,2026-03-25 18:45:19.779221,True
USR01161,PMT00123,2026-01-11 04:52:23.779221,True
USR01162,PMT00124,2026-05-04 20:53:49.779221,True
USR01163,PMT00125,2026-05-29 06:49:48.779221,True
USR01164,PMT00126,2026-03-17 04:53:03.779221,True
USR01165,PMT00127,2026-03-03 07:10:55.779221,True
USR01166,PMT00128,2026-06-01 18:58:17.779221,True
USR01167,PMT00129,2026-03-21 14:39:32.779221,True
USR01169,PMT00130,2026-06-01 13:18:33.779221,True
USR01171,PMT00131,2026-04-12 22:06:56.779221,True
USR01173,PMT00132,2026-03-22 16:20:41.779221,True
USR01174,PMT00133,2026-03-06 01:11:26.779221,True
USR01175,PMT00134,2026-04-18 08:11:24.779221,True
USR01177,PMT00135,2026-03-30 11:49:11.779221,True
USR01178,PMT00136,2026-04-21 05:20:44.779221,True
USR01179,PMT00137,2026-02-25 18:42:37.779221,True
USR01180,PMT00138,2025-12-30 20:50:31.779221,True
USR01182,PMT00139,2026-02-03 07:55:04.779221,True
USR01183,PMT00140,2026-05-28 02:02:55.779221,True
USR01185,PMT00141,2025-12-12 12:35:48.779221,True
USR01186,PMT00142,2025-12-09 02:53:06.779221,True
USR01187,PMT00143,2026-03-26 00:29:47.779221,True
USR01188,PMT00144,2026-03-26 11:03:41.779221,True
USR01189,PMT00145,2025-12-17 22:22:08.779221,True
USR01190,PMT00146,2026-02-03 20:49:04.779221,True
USR01191,PMT00147,2026-05-22 00:47:50.779221,True
USR01193,PMT00148,2026-01-30 17:05:03.779221,True
USR01195,PMT00149,2025-12-16 12:19:32.779221,True
USR01196,PMT00150,2026-05-07 04:02:15.779221,True
USR01197,PMT00151,2026-05-12 00:35:30.779221,True
USR01198,PMT00152,2026-02-03 01:11:50.779221,True
USR01199,PMT00153,2026-05-22 16:47:36.779221,True
USR01201,PMT00154,2026-04-27 06:25:11.779221,True
USR01202,PMT00155,2026-03-01 15:46:48.779221,True
USR01204,PMT00156,2025-12-21 22:32:20.779221,True
USR01205,PMT00157,2026-02-06 22:07:30.779221,True
USR01207,PMT00158,2026-01-28 11:50:09.779221,True
USR01208,PMT00159,2026-01-02 06:00:40.779221,True
USR01209,PMT00160,2026-03-20 05:09:15.779221,True
USR01210,PMT00161,2026-05-15 16:56:13.779221,True
USR01211,PMT00162,2026-02-02 09:39:57.779221,True
USR01212,PMT00163,2026-02-26 08:31:51.779221,True
USR01213,PMT00164,2026-05-15 17:19:21.779221,True
USR01214,PMT00165,2026-02-03 19:40:09.779221,True
USR01215,PMT00166,2026-02-07 06:52:34.779221,True
USR01216,PMT00167,2026-06-02 22:46:35.779221,True
USR01218,PMT00168,2026-01-09 19:21:50.779221,True
USR01219,PMT00169,2026-01-11 01:32:29.779221,True
USR01220,PMT00170,2026-04-07 10:47:25.779221,True
USR01221,PMT00171,2026-05-17 23:55:47.779221,True
USR01223,PMT00172,2026-04-06 07:26:12.779221,True
USR01224,PMT00173,2026-06-03 04:41:20.779221,True
USR01226,PMT00174,2026-05-05 16:45:49.779221,True
USR01227,PMT00175,2026-04-29 00:18:29.779221,True
USR01228,PMT00176,2026-05-22 20:36:22.779221,True
USR01229,PMT00177,2025-12-24 12:10:40.779221,True
USR01230,PMT00178,2026-05-01 07:09:21.779221,True
USR01232,PMT00179,2026-04-09 23:03:27.779221,True
USR01233,PMT00180,2026-05-07 07:13:27.779221,True
USR01235,PMT00181,2026-01-04 02:42:03.779221,True
USR01236,PMT00182,2026-04-22 00:22:22.779221,True
USR01237,PMT00183,2026-02-02 01:07:08.779221,True
USR01239,PMT00184,2026-01-18 14:17:26.779221,True
USR01240,PMT00185,2026-02-09 11:50:35.779221,True
USR01242,PMT00186,2025-12-28 16:15:41.779221,True
USR01243,PMT00187,2026-05-20 19:11:48.779221,True
USR01245,PMT00188,2025-12-24 23:27:28.779221,True
USR01246,PMT00189,2026-04-11 05:49:28.779221,True
USR01247,PMT00190,2026-01-02 04:16:39.779221,True
USR01248,PMT00191,2026-03-01 00:02:14.779221,True
USR01249,PMT00192,2026-03-07 00:49:11.779221,True
USR01250,PMT00193,2026-03-30 17:38:45.779221,True
USR01252,PMT00194,2026-05-03 09:09:09.779221,True
USR01253,PMT00195,2026-05-05 02:49:37.779221,True
USR01254,PMT00196,2026-01-17 10:50:16.779221,True
USR01255,PMT00197,2026-03-05 01:44:58.779221,True
USR01256,PMT00198,2026-05-05 18:46:28.779221,True
USR01257,PMT00199,2026-03-18 13:28:24.779221,True
USR01258,PMT00200,2026-01-29 09:02:24.779221,True
