referral_id,referrer_user_id,referred_user_id,referral_date,reward_amount,reward_claimed
REF01468,USR08532,USR09171,2026-06-03 21:19:42.779221,25000.0,True
REF01469,USR02611,USR07196,2026-06-03 22:15:06.779221,25000.0,True
REF01470,USR06851,USR01463,2026-06-03 22:25:38.779221,25000.0,False
REF01471,USR00800,USR02605,2026-06-03 22:45:09.779221,25000.0,True
REF01472,USR09781,USR04260,2026-06-03 23:02:18.779221,25000.0,True
REF01473,USR08100,USR01891,2026-06-03 23:11:40.779221,25000.0,True
REF01474,USR01010,USR06293,2026-06-03 23:07:32.779221,25000.0,False
REF01475,USR09406,USR06323,2026-06-04 01:39:33.779221,25000.0,False
REF01476,USR05017,USR03112,2026-06-04 02:09:43.779221,25000.0,True
REF01477,USR04629,USR08185,2026-06-04 02:46:37.779221,25000.0,True
REF01478,USR08946,USR06419,2026-06-04 03:27:12.779221,25000.0,False
REF01479,USR07174,USR03655,2026-06-04 04:16:30.779221,25000.0,True
REF01480,USR01640,USR09632,2026-06-04 04:20:45.779221,25000.0,False
REF01481,USR08300,USR08449,2026-06-04 06:07:40.779221,25000.0,False
REF01482,USR08489,USR00147,2026-06-04 06:10:24.779221,25000.0,True
REF01483,USR02266,USR05336,2026-06-04 07:36:25.779221,25000.0,True
REF01484,USR04060,USR07591,2026-06-04 09:48:31.779221,25000.0,True
REF01485,USR05426,USR04074,2026-06-04 10:44:07.779221,25000.0,False
REF01486,USR00588,USR00749,2026-06-04 10:40:48.779221,25000.0,False
REF01487,USR03105,USR05083,2026-06-04 14:02:07.779221,25000.0,False
REF01488,USR06468,USR09162,2026-06-04 14:17:14.779221,25000.0,True
REF01489,USR00604,USR07163,2026-06-04 15:14:39.779221,25000.0,False
REF01490,USR05595,USR02553,2026-06-04 15:00:01.779221,25000.0,False
REF01491,USR03514,USR08139,2026-06-04 15:59:08.779221,25000.0,False
REF01492,USR09722,USR08575,2026-06-04 16:11:17.779221,25000.0,True
REF01493,USR02306,USR04804,2026-06-04 17:00:43.779221,25000.0,False
REF01494,USR00441,USR09821,2026-06-04 17:37:17.779221,25000.0,False
REF01495,USR09051,USR05489,2026-06-04 18:58:33.779221,25000.0,False
REF01496,USR08331,USR05608,2026-06-04 19:15:34.779221,25000.0,False
REF01497,USR00827,USR05850,2026-06-04 19:54:31.779221,25000.0,False
REF01498,USR05102,USR00119,2026-06-04 19:28:00.779221,25000.0,True
REF01499,USR02803,USR03234,2026-06-04 20:32:26.779221,25000.0,False
REF01500,USR00192,USR02924,2026-06-04 20:52:25.779221,25000.0,False
REF01501,USR06608,USR01025,2026-06-04 21:24:25.779221,25000.0,True
REF01502,USR05567,USR08914,2026-06-04 22:11:15.779221,25000.0,True
REF01503,USR02122,USR08572,2026-06-04 22:07:53.779221,25000.0,True
REF01504,USR02970,USR01118,2026-06-04 22:00:32.779221,25000.0,True
REF01505,USR00160,USR02773,2026-06-04 22:28:36.779221,25000.0,False
REF01506,USR08391,USR00666,2026-06-04 23:01:49.779221,25000.0,True
REF01507,USR03913,USR04654,2026-06-04 22:53:03.779221,25000.0,False
REF01508,USR09933,USR05503,2026-06-04 22:59:19.779221,25000.0,True
REF01509,USR08370,USR02092,2026-06-05 00:11:20.779221,25000.0,False
REF01510,USR03150,USR00905,2026-06-05 00:35:46.779221,25000.0,False
REF01511,USR07409,USR02498,2026-06-05 00:09:04.779221,25000.0,True
REF01512,USR03248,USR05332,2026-06-05 00:32:07.779221,25000.0,True
REF01513,USR09371,USR02706,2026-06-05 01:23:39.779221,25000.0,True
REF01514,USR07560,USR02249,2026-06-05 01:22:26.779221,25000.0,True
REF01515,USR04753,USR08059,2026-06-05 01:35:23.779221,25000.0,False
REF01516,USR02985,USR00996,2026-06-05 02:03:30.779221,25000.0,False
REF01517,USR04051,USR03035,2026-06-05 02:19:43.779221,25000.0,False
REF01518,USR08681,USR06797,2026-06-05 03:06:58.779221,25000.0,True
REF01519,USR02881,USR08504,2026-06-05 03:30:56.779221,25000.0,False
REF01520,USR02430,USR00309,2026-06-05 03:06:37.779221,25000.0,True
REF01521,USR08881,USR04054,2026-06-05 05:25:46.779221,25000.0,True
REF01522,USR05308,USR07935,2026-06-05 05:56:11.779221,25000.0,False
REF01523,USR01247,USR03706,2026-06-05 06:29:39.779221,25000.0,True
REF01524,USR00865,USR02378,2026-06-05 07:07:42.779221,25000.0,True
REF01525,USR03023,USR07228,2026-06-05 06:45:48.779221,25000.0,False
REF01526,USR01893,USR02214,2026-06-05 07:03:26.779221,25000.0,True
REF01527,USR01902,USR02719,2026-06-05 08:07:28.779221,25000.0,True
REF01528,USR01208,USR01547,2026-06-05 08:43:28.779221,25000.0,True
REF01529,USR06903,USR08718,2026-06-05 11:04:32.779221,25000.0,False
REF01530,USR01809,USR05419,2026-06-05 12:04:17.779221,25000.0,True
REF01531,USR07674,USR09062,2026-06-05 12:31:16.779221,25000.0,True
REF01532,USR03046,USR05521,2026-06-05 13:27:20.779221,25000.0,False
REF01533,USR06114,USR03558,2026-06-05 13:47:40.779221,25000.0,False
REF01534,USR04375,USR05167,2026-06-05 14:05:06.779221,25000.0,True
REF01535,USR08672,USR07730,2026-06-05 14:04:21.779221,25000.0,False
REF01536,USR08063,USR02797,2026-06-05 14:26:30.779221,25000.0,True
REF01537,USR06121,USR07697,2026-06-05 14:36:28.779221,25000.0,False
REF01538,USR00875,USR01807,2026-06-05 14:51:30.779221,25000.0,True
REF01539,USR00164,USR06328,2026-06-05 15:22:02.779221,25000.0,False
REF01540,USR02126,USR02200,2026-06-05 15:45:58.779221,25000.0,True
REF01541,USR06658,USR09906,2026-06-05 16:10:26.779221,25000.0,True
REF01542,USR03838,USR08817,2026-06-05 16:19:29.779221,25000.0,True
REF01543,USR02453,USR04151,2026-06-05 18:06:17.779221,25000.0,False
REF01544,USR03837,USR00480,2026-06-05 18:47:00.779221,25000.0,True
REF01545,USR07403,USR06116,2026-06-05 19:40:27.779221,25000.0,True
REF01546,USR09382,USR02001,2026-06-05 19:32:34.779221,25000.0,False
REF01547,USR01601,USR07186,2026-06-05 20:17:26.779221,25000.0,True
REF01548,USR06810,USR09643,2026-06-05 20:44:53.779221,25000.0,True
REF01549,USR02119,USR01653,2026-06-05 21:37:35.779221,25000.0,True
REF01550,USR07977,USR01387,2026-06-05 22:16:20.779221,25000.0,False
REF01551,USR05672,USR05532,2026-06-06 00:08:30.779221,25000.0,False
REF01552,USR08486,USR07683,2026-06-06 02:26:05.779221,25000.0,False
REF01553,USR07530,USR00030,2026-06-06 03:29:02.779221,25000.0,True
REF01554,USR08048,USR05295,2026-06-06 04:11:11.779221,25000.0,False
REF01555,USR08598,USR07639,2026-06-06 04:52:30.779221,25000.0,False
REF01556,USR02562,USR04970,2026-06-06 04:43:42.779221,25000.0,False
REF01557,USR08201,USR00278,2026-06-06 05:22:52.779221,25000.0,True
REF01558,USR02862,USR06558,2026-06-06 05:35:12.779221,25000.0,True
REF01559,USR00801,USR06538,2026-06-06 06:28:44.779221,25000.0,True
REF01560,USR00761,USR03790,2026-06-06 06:26:24.779221,25000.0,False
REF01561,USR08806,USR03900,2026-06-06 06:06:36.779221,25000.0,True
REF01562,USR00143,USR08012,2026-06-06 06:59:42.779221,25000.0,False
REF01563,USR02451,USR06183,2026-06-06 06:33:13.779221,25000.0,False
REF01564,USR02237,USR03685,2026-06-06 06:21:32.779221,25000.0,False
REF01565,USR04593,USR01637,2026-06-06 06:27:35.779221,25000.0,True
REF01566,USR07766,USR04942,2026-06-06 06:53:50.779221,25000.0,False
REF01567,USR05421,USR09020,2026-06-06 07:59:01.779221,25000.0,False
REF01568,USR05987,USR08978,2026-06-06 08:05:18.779221,25000.0,False
REF01569,USR08008,USR01262,2026-06-06 07:42:12.779221,25000.0,True
REF01570,USR06144,USR03788,2026-06-06 08:33:53.779221,25000.0,False
REF01571,USR09624,USR03183,2026-06-06 08:03:09.779221,25000.0,True
REF01572,USR04951,USR05935,2026-06-06 08:11:03.779221,25000.0,True
REF01573,USR02251,USR09571,2026-06-06 09:23:03.779221,25000.0,False
REF01574,USR05884,USR04266,2026-06-06 09:12:36.779221,25000.0,True
REF01575,USR06584,USR00914,2026-06-06 10:40:54.779221,25000.0,True
REF01576,USR07087,USR07793,2026-06-06 10:50:03.779221,25000.0,False
REF01577,USR04641,USR06506,2026-06-06 11:12:06.779221,25000.0,True
REF01578,USR02387,USR00672,2026-06-06 11:45:12.779221,25000.0,False
REF01579,USR07631,USR01458,2026-06-06 12:15:30.779221,25000.0,False
REF01580,USR03067,USR08513,2026-06-06 12:26:15.779221,25000.0,True
REF01581,USR06257,USR09530,2026-06-06 14:07:18.779221,25000.0,False
REF01582,USR06422,USR07433,2026-06-06 14:50:42.779221,25000.0,False
REF01583,USR05762,USR03931,2026-06-06 16:01:26.779221,25000.0,True
REF01584,USR07605,USR04891,2026-06-06 15:35:16.779221,25000.0,False
REF01585,USR04428,USR07732,2026-06-06 17:12:48.779221,25000.0,True
REF01586,USR09393,USR08333,2026-06-06 17:41:56.779221,25000.0,False
REF01587,USR09861,USR00951,2026-06-06 17:58:59.779221,25000.0,True
REF01588,USR01235,USR00781,2026-06-06 18:36:49.779221,25000.0,True
REF01589,USR01680,USR04286,2026-06-06 18:20:46.779221,25000.0,False
REF01590,USR07194,USR03007,2026-06-06 18:30:15.779221,25000.0,False
REF01591,USR03092,USR05789,2026-06-06 18:52:33.779221,25000.0,True
REF01592,USR06371,USR05678,2026-06-06 19:30:27.779221,25000.0,True
REF01593,USR00791,USR01495,2026-06-06 19:21:32.779221,25000.0,False
REF01594,USR08042,USR08762,2026-06-06 19:38:57.779221,25000.0,False
REF01595,USR05406,USR00626,2026-06-06 20:01:57.779221,25000.0,True
REF01596,USR07735,USR05619,2026-06-06 21:03:30.779221,25000.0,True
REF01597,USR07827,USR05051,2026-06-06 21:21:08.779221,25000.0,False
REF01598,USR03528,USR04853,2026-06-06 21:00:17.779221,25000.0,False
REF01599,USR07716,USR05996,2026-06-06 23:20:44.779221,25000.0,True
