user_id,is_fake_account,fraud_type,fraud_reason,label_source
USR00580,False,normal,,rule_based
USR00581,False,normal,,rule_based
USR00582,False,normal,,rule_based
USR00583,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00584,False,normal,,rule_based
USR00585,False,normal,,rule_based
USR00586,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00587,False,normal,,rule_based
USR00588,False,normal,,rule_based
USR00589,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00590,False,normal,,rule_based
USR00591,False,normal,,rule_based
USR00592,False,normal,,rule_based
USR00593,False,normal,,rule_based
USR00594,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00595,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR00596,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00597,False,normal,,rule_based
USR00598,False,normal,,rule_based
USR00599,False,normal,,rule_based
USR00600,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00601,False,normal,,rule_based
USR00602,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00603,False,normal,,rule_based
USR00604,False,normal,,rule_based
USR00605,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00606,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00607,False,normal,,rule_based
USR00608,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR00609,False,normal,,rule_based
USR00610,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00611,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00612,False,normal,,rule_based
USR00613,False,normal,,rule_based
USR00614,False,normal,,rule_based
USR00615,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00616,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00617,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00618,False,normal,,rule_based
USR00619,False,normal,,rule_based
USR00620,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00621,False,normal,,rule_based
USR00622,False,normal,,rule_based
USR00623,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00624,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00625,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00626,False,normal,,rule_based
USR00627,False,normal,,rule_based
USR00628,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00629,False,normal,,rule_based
USR00630,False,normal,,rule_based
USR00631,False,normal,,rule_based
USR00632,False,normal,,rule_based
USR00633,False,normal,,rule_based
USR00634,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00635,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00636,False,normal,,rule_based
USR00637,False,normal,,rule_based
USR00638,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00639,False,normal,,rule_based
USR00640,False,normal,,rule_based
USR00641,False,normal,,rule_based
USR00642,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00643,False,normal,,rule_based
USR00644,False,normal,,rule_based
USR00645,True,shared_payment_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00646,False,normal,,rule_based
USR00647,False,normal,,rule_based
USR00648,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00649,False,normal,,rule_based
USR00650,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00651,False,normal,,rule_based
USR00652,False,normal,,rule_based
USR00653,False,normal,,rule_based
USR00654,False,normal,,rule_based
USR00655,False,normal,,rule_based
USR00656,False,normal,,rule_based
USR00657,False,normal,,rule_based
USR00658,False,normal,,rule_based
USR00659,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00660,False,normal,,rule_based
USR00661,False,normal,,rule_based
USR00662,False,normal,,rule_based
USR00663,False,normal,,rule_based
USR00664,False,normal,,rule_based
USR00665,False,normal,,rule_based
USR00666,False,normal,,rule_based
USR00667,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00668,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00669,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00670,False,normal,,rule_based
USR00671,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00672,False,normal,,rule_based
USR00673,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00674,False,normal,,rule_based
USR00675,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00676,False,normal,,rule_based
USR00677,False,normal,,rule_based
USR00678,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00679,False,normal,,rule_based
USR00680,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00681,False,normal,,rule_based
USR00682,False,normal,,rule_based
USR00683,False,normal,,rule_based
USR00684,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR00685,False,normal,,rule_based
USR00686,False,normal,,rule_based
USR00687,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00688,False,normal,,rule_based
USR00689,False,normal,,rule_based
USR00690,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00691,False,normal,,rule_based
USR00692,False,normal,,rule_based
USR00693,False,normal,,rule_based
USR00694,False,normal,,rule_based
USR00695,False,normal,,rule_based
USR00696,False,normal,,rule_based
USR00697,False,normal,,rule_based
USR00698,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00699,False,normal,,rule_based
USR00700,False,normal,,rule_based
USR00701,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00702,False,normal,,rule_based
USR00703,False,normal,,rule_based
USR00704,False,normal,,rule_based
USR00705,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00706,False,normal,,rule_based
USR00707,False,normal,,rule_based
USR00708,False,normal,,rule_based
USR00709,False,normal,,rule_based
USR00710,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00711,False,normal,,rule_based
USR00712,False,normal,,rule_based
USR00713,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00714,False,normal,,rule_based
USR00715,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00716,False,normal,,rule_based
USR00717,True,voucher_farming,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00718,False,normal,,rule_based
USR00719,False,normal,,rule_based
USR00720,False,normal,,rule_based
USR00721,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00722,False,normal,,rule_based
USR00723,True,referral_abuse,Part of a circular referral ring sharing IP addresses and device fingerprints,rule_based
USR00724,True,shared_payment_abuse,Multiple accounts linked to the same default payment token,rule_based
USR00725,False,normal,,rule_based
USR00726,False,normal,,rule_based
USR00727,True,shared_address_abuse,Multiple accounts sharing the same physical delivery address,rule_based
USR00728,False,normal,,rule_based
USR00729,False,normal,,rule_based
USR00730,False,normal,,rule_based
USR00731,False,normal,,rule_based
USR00732,False,normal,,rule_based
USR00733,True,shared_device_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
USR00734,False,normal,,rule_based
USR00735,False,normal,,rule_based
USR00736,False,normal,,rule_based
USR00737,False,normal,,rule_based
USR00738,False,normal,,rule_based
USR00739,False,normal,,rule_based
USR00740,False,normal,,rule_based
USR00741,False,normal,,rule_based
USR00742,False,normal,,rule_based
USR00743,False,normal,,rule_based
USR00744,False,normal,,rule_based
USR00745,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00746,False,normal,,rule_based
USR00747,True,voucher_farming,Account registered solely to exploit new user discount and has zero subsequent logins,rule_based
USR00748,False,normal,,rule_based
USR00749,False,normal,,rule_based
USR00750,False,normal,,rule_based
USR00751,False,normal,,rule_based
USR00752,False,normal,,rule_based
USR00753,False,normal,,rule_based
USR00754,False,normal,,rule_based
USR00755,False,normal,,rule_based
USR00756,False,normal,,rule_based
USR00757,True,shared_device_abuse,Multiple accounts registered and logging in from the same device fingerprint,rule_based
USR00758,False,normal,,rule_based
USR00759,False,normal,,rule_based
USR00760,True,shared_address_abuse,Looks like a regular user; transaction and setup behaviors overlap with normal profiles,rule_based
