uid,email_len,email_num_ratio,email_rand,disp_email,phone_score,full_name_len,is_email_verified,is_phone_verified,age_years,registration_hour,registration_channel,city,province,fraud,ftype
USR07893,17,0.0,2.807354922057604,0,0.1909090909090909,13,1,1,22.261464750171115,14,google,Semarang,Jawa Tengah,0,normal
USR00153,24,0.0,3.0220552088742,0,0.2818181818181818,17,1,1,23.463381245722108,8,google,Semarang,Jawa Tengah,0,normal
USR07091,25,0.0,3.323231428797621,0,0.2818181818181818,21,1,1,25.207392197125255,3,phone,Yogyakarta,DI Yogyakarta,0,normal
USR01797,22,0.0,2.5219280948873624,0,0.3090909090909091,23,1,1,22.04243668720055,22,facebook,Medan,Sumatera Utara,0,normal
USR08776,20,0.0,3.121928094887362,0,0.30999999999999994,14,1,1,34.24229979466119,2,google,Semarang,Jawa Tengah,0,normal
USR03010,20,0.0,2.7219280948873625,0,0.3181818181818182,12,1,1,21.675564681724847,11,email,Surabaya,Jawa Timur,0,normal
USR03012,24,0.0,3.2359263506290326,0,0.43999999999999995,12,1,1,52.21081451060917,16,phone,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR07300,17,0.2857142857142857,2.807354922057604,0,0.38,17,1,1,18.390143737166323,1,google,Yogyakarta,DI Yogyakarta,0,normal
USR02949,21,0.0,2.7321588913645702,0,0.5,15,1,1,51.90417522245038,0,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR09923,20,0.0,2.75,0,0.27999999999999997,14,1,1,54.67488021902806,2,phone,Medan,Sumatera Utara,0,normal
USR08041,17,0.0,1.6644977792004614,0,0.37272727272727274,14,1,1,19.460643394934976,23,google,Denpasar,Bali,0,normal
USR00248,21,0.45454545454545453,2.913977073182752,0,0.2818181818181818,12,0,0,40.851471594798085,4,phone,Surabaya,Jawa Timur,0,normal
USR01660,18,0.625,2.75,0,0.1909090909090909,9,1,1,49.544147843942504,4,email,Denpasar,Bali,0,normal
USR01333,24,0.5555555555555556,2.5032583347756456,1,0.34545454545454546,10,1,1,27.72895277207392,18,facebook,Semarang,Jawa Tengah,1,disposable_email
USR09171,18,0.0,2.5,0,0.2545454545454545,16,1,1,27.95071868583162,21,google,Medan,Sumatera Utara,0,normal
USR04481,19,0.0,2.94770277922009,0,0.43636363636363634,23,1,1,23.041752224503764,4,facebook,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR03986,20,0.0,2.9219280948873623,0,0.1909090909090909,20,1,1,52.969199178644764,23,email,Semarang,Jawa Tengah,0,normal
USR08821,19,0.2857142857142857,2.807354922057604,0,0.34545454545454546,16,1,1,55.60301163586585,0,email,Jakarta,DKI Jakarta,0,normal
USR02964,16,0.3333333333333333,2.584962500721156,0,0.4727272727272727,12,1,1,22.713210130047912,8,facebook,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR04052,24,0.0,3.039148671903071,0,0.43636363636363634,17,1,1,25.352498288843258,2,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR03221,26,0.0,2.7534343861887853,0,0.21818181818181817,16,1,1,39.063655030800824,22,phone,Medan,Sumatera Utara,0,normal
USR05952,16,0.3333333333333333,2.584962500721156,0,0.43636363636363634,16,1,1,28.958247775496236,2,google,Denpasar,Bali,1,suspicious_phone_pattern
USR01968,17,0.2857142857142857,2.5216406363433186,0,0.5,20,1,1,48.94455852156057,2,facebook,Denpasar,Bali,1,suspicious_phone_pattern
USR06096,27,0.0,3.00623892865339,0,0.37272727272727274,13,1,1,25.09514031485284,8,facebook,Medan,Sumatera Utara,0,normal
USR02930,18,0.0,2.75,0,0.3818181818181818,19,1,1,23.416837782340863,12,email,Jakarta,DKI Jakarta,0,normal
USR03157,24,0.45454545454545453,2.9139770731827523,1,0.12727272727272723,12,1,0,50.620123203285424,17,email,Yogyakarta,DI Yogyakarta,1,disposable_email
USR05309,24,0.0,3.09306920777189,0,0.46363636363636357,15,1,1,45.59069130732375,8,google,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR03899,19,0.2857142857142857,2.807354922057604,0,0.46363636363636357,12,1,1,46.49965776865161,2,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR01800,23,0.45454545454545453,3.095795255000934,1,0.2818181818181818,12,1,0,58.20123203285421,8,google,Denpasar,Bali,1,disposable_email
USR03035,29,0.0,3.5368867237421666,0,0.30999999999999994,20,1,1,19.575633127994525,2,google,Bandung,Jawa Barat,0,normal
USR03161,21,0.625,3.0,1,0.3090909090909091,9,0,0,56.53114305270363,5,facebook,Bandung,Jawa Barat,1,disposable_email
USR01844,20,0.5714285714285714,2.807354922057604,1,0.24545454545454543,8,0,0,39.37303216974675,12,google,Makassar,Sulawesi Selatan,1,disposable_email
USR04277,25,0.4166666666666667,3.2516291673878226,1,0.39999999999999997,13,1,1,38.12457221081451,22,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR04954,23,0.0,3.0269868333592873,0,0.2818181818181818,19,1,1,35.36481861738535,19,google,Makassar,Sulawesi Selatan,0,normal
USR04083,25,0.4166666666666667,3.084962500721156,1,0.24000000000000002,13,0,1,19.709787816564,8,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR05233,22,0.2,3.321928094887362,0,0.2818181818181818,13,1,1,46.19849418206708,17,email,Denpasar,Bali,0,normal
USR04419,26,0.0,3.327819531114783,0,0.1545454545454545,12,1,1,36.6570841889117,11,google,Jakarta,DKI Jakarta,0,normal
USR06169,26,0.0,3.125,0,0.43636363636363634,16,1,1,30.220396988364133,23,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR07298,19,0.2222222222222222,3.169925001442312,0,0.37272727272727274,13,1,1,55.9151266255989,6,email,Surabaya,Jawa Timur,0,normal
USR07680,21,0.5,2.75,1,0.1909090909090909,9,1,0,29.555099247091032,4,facebook,Jakarta,DKI Jakarta,1,disposable_email
USR03393,24,0.5555555555555556,2.94770277922009,1,0.3181818181818182,10,1,0,23.701574264202602,20,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR04722,24,0.4166666666666667,3.2516291673878226,1,0.2818181818181818,13,1,0,40.41067761806981,20,google,Semarang,Jawa Tengah,1,disposable_email
USR09858,18,0.25,2.75,0,0.2818181818181818,20,1,1,21.831622176591377,23,google,Yogyakarta,DI Yogyakarta,0,normal
USR01426,24,0.45454545454545453,2.5949066182439395,1,0.34545454545454546,12,1,0,28.465434633812457,6,email,Medan,Sumatera Utara,1,disposable_email
USR07552,24,0.4444444444444444,2.725480556997868,1,0.40909090909090906,10,0,0,55.10746064339494,3,email,Surabaya,Jawa Timur,1,disposable_email
USR03164,24,0.0,2.6923806024549757,0,0.43636363636363634,14,1,1,40.04654346338125,2,email,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR03693,21,0.2222222222222222,2.725480556997868,0,0.1909090909090909,15,1,1,50.332648870636554,15,google,Surabaya,Jawa Timur,0,normal
USR00171,25,0.5,3.1219280948873624,1,0.34545454545454546,11,1,0,35.43326488706366,20,phone,Denpasar,Bali,1,disposable_email
USR00644,25,0.0,2.8150724101159437,0,0.34545454545454546,13,1,1,40.18343600273785,15,email,Bandung,Jawa Barat,0,normal
USR02155,27,0.4166666666666667,2.918295834054489,1,0.27999999999999997,13,0,0,38.12731006160164,18,google,Makassar,Sulawesi Selatan,1,disposable_email
USR08926,21,0.0,2.725480556997868,0,0.5272727272727272,13,1,1,36.89801505817933,17,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR08727,26,0.0,3.327819531114783,0,0.2818181818181818,22,1,1,57.672826830937716,21,google,Bandung,Jawa Barat,0,normal
USR03600,26,0.0,3.09306920777189,0,0.12727272727272723,16,1,1,48.90075290896646,9,email,Jakarta,DKI Jakarta,0,normal
USR06910,18,0.0,2.75,0,0.1909090909090909,17,1,1,47.846680355920604,20,google,Medan,Sumatera Utara,0,normal
USR07037,19,0.2857142857142857,2.5216406363433186,0,0.2545454545454545,20,1,1,49.30047912388775,1,email,Denpasar,Bali,0,normal
USR07661,24,0.4166666666666667,3.084962500721156,1,0.2545454545454545,13,0,1,49.270362765229294,1,google,Medan,Sumatera Utara,1,disposable_email
USR09310,19,0.0,2.94770277922009,0,0.37272727272727274,15,1,1,17.163586584531142,13,facebook,Makassar,Sulawesi Selatan,0,normal
USR01544,23,0.5,2.8464393446710154,1,0.2818181818181818,11,1,0,18.981519507186857,16,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR01579,25,0.0,3.189898095464287,0,0.1909090909090909,25,1,1,32.80219028062971,19,google,Yogyakarta,DI Yogyakarta,0,normal
USR02006,26,0.45454545454545453,3.0957952550009344,1,0.2545454545454545,12,0,1,33.73032169746749,5,email,Semarang,Jawa Tengah,1,disposable_email
USR08294,22,0.5555555555555556,2.725480556997868,1,0.2545454545454545,10,1,0,53.04312114989733,17,google,Surabaya,Jawa Timur,1,disposable_email
USR06594,23,0.0,3.0269868333592873,0,0.2818181818181818,21,1,1,50.34907597535934,15,email,Semarang,Jawa Tengah,0,normal
USR09368,26,0.35714285714285715,3.2359263506290334,1,0.2545454545454545,15,1,0,18.89390828199863,8,email,Bandung,Jawa Barat,1,disposable_email
USR08951,22,0.4166666666666667,3.2516291673878226,0,0.21818181818181817,13,1,1,56.18069815195072,6,google,Semarang,Jawa Tengah,0,normal
USR06581,22,0.4444444444444444,2.725480556997868,1,0.1909090909090909,10,1,1,37.26488706365503,0,facebook,Semarang,Jawa Tengah,1,disposable_email
USR00683,24,0.4166666666666667,2.8553885422075336,1,0.3090909090909091,13,1,0,35.84394250513347,6,google,Makassar,Sulawesi Selatan,1,disposable_email
USR01105,26,0.0,3.2359263506290334,0,0.43636363636363634,13,1,1,46.9678302532512,16,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR03378,22,0.5555555555555556,2.94770277922009,1,0.3090909090909091,10,0,1,55.07734428473648,11,google,Jakarta,DKI Jakarta,1,disposable_email
USR02762,23,0.0,3.0269868333592873,0,0.33999999999999997,20,1,1,36.02190280629706,17,google,Yogyakarta,DI Yogyakarta,0,normal
USR06017,17,0.2857142857142857,2.521640636343318,0,0.34545454545454546,19,1,1,26.496919917864478,8,phone,Semarang,Jawa Tengah,0,normal
USR06159,25,0.0,2.923231428797621,0,0.2545454545454545,13,1,1,58.54346338124572,12,google,Jakarta,DKI Jakarta,0,normal
USR05315,26,0.45454545454545453,3.027169118440619,1,0.2818181818181818,12,0,1,26.338124572210816,1,phone,Jakarta,DKI Jakarta,1,disposable_email
USR00099,20,0.2,3.121928094887362,0,0.40909090909090906,20,1,1,27.41409993155373,11,google,Surabaya,Jawa Timur,0,normal
USR01564,22,0.5,2.6464393446710157,1,0.43636363636363634,11,1,0,54.743326488706366,1,phone,Semarang,Jawa Tengah,1,disposable_email
USR06975,23,0.45454545454545453,3.459431618637298,1,0.3090909090909091,12,0,1,17.804243668720055,3,phone,Denpasar,Bali,1,disposable_email
USR03452,17,0.0,2.5216406363433186,0,0.43636363636363634,19,1,1,45.42368240930869,0,phone,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR03206,18,0.5,2.584962500721156,1,0.3181818181818182,7,1,1,27.370294318959616,23,email,Makassar,Sulawesi Selatan,1,disposable_email
USR06887,19,0.0,2.94770277922009,0,0.2545454545454545,11,1,1,32.167008898015055,19,email,Semarang,Jawa Tengah,0,normal
USR05067,24,0.4444444444444444,3.169925001442312,1,0.30999999999999994,10,1,1,32.19164955509925,18,phone,Yogyakarta,DI Yogyakarta,1,disposable_email
USR02664,24,0.0,3.188721875540867,0,0.1909090909090909,12,1,1,31.252566735112936,20,phone,Surabaya,Jawa Timur,0,normal
USR07822,26,0.0,2.9852281360342516,0,0.43636363636363634,16,1,1,52.24366872005476,10,facebook,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR02441,21,0.0,3.2776134368191165,0,0.3181818181818182,14,1,1,41.412731006160165,5,phone,Bandung,Jawa Barat,0,normal
USR09352,20,0.0,2.5,0,0.46363636363636357,13,1,1,43.044490075290895,9,phone,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR08974,27,0.0,3.146286370662105,0,0.21000000000000002,11,1,1,31.09924709103354,7,google,Medan,Sumatera Utara,0,normal
USR01504,18,0.0,2.75,0,0.46363636363636357,16,1,1,31.263518138261464,4,google,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR08831,25,0.4166666666666667,3.2516291673878226,1,0.34545454545454546,13,0,1,49.738535249828885,2,phone,Surabaya,Jawa Timur,1,disposable_email
USR04457,24,0.0,2.692380602454975,0,0.34545454545454546,23,1,1,43.31279945242984,10,google,Surabaya,Jawa Timur,0,normal
USR01085,20,0.625,2.75,1,0.18181818181818177,9,1,0,26.77618069815195,23,email,Denpasar,Bali,1,disposable_email
USR09169,21,0.0,2.663532754804255,0,0.43636363636363634,25,1,1,37.530458590006845,6,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR09129,23,0.625,2.5,1,0.27999999999999997,9,1,1,18.17659137577002,4,google,Denpasar,Bali,1,disposable_email
USR06927,26,0.38461538461538464,3.5465935642949384,1,0.3090909090909091,14,0,0,35.619438740588635,19,phone,Makassar,Sulawesi Selatan,1,disposable_email
USR08333,18,0.0,2.2516291673878226,0,0.3090909090909091,11,1,1,60.41889117043121,18,google,Bandung,Jawa Barat,0,normal
USR07838,24,0.4166666666666667,3.0220552088742,1,0.2818181818181818,13,1,0,38.288843258042434,1,email,Semarang,Jawa Tengah,1,disposable_email
USR07996,22,0.0,2.4464393446710155,0,0.39999999999999997,21,1,1,48.930869267624914,3,google,Denpasar,Bali,0,normal
USR04661,21,0.4444444444444444,2.9477027792200903,1,0.3090909090909091,10,0,0,55.148528405201915,16,phone,Bandung,Jawa Barat,1,disposable_email
USR05668,22,0.0,2.8553885422075336,0,0.2818181818181818,16,1,1,36.498288843258045,11,facebook,Bandung,Jawa Barat,0,normal
USR04775,22,0.0,2.7516291673878226,0,0.2545454545454545,21,1,1,47.58932238193019,22,phone,Makassar,Sulawesi Selatan,0,normal
USR01617,23,0.45454545454545453,3.277613436819116,1,0.3181818181818182,12,0,1,25.06776180698152,13,email,Medan,Sumatera Utara,1,disposable_email
USR00692,23,0.0,2.7321588913645702,0,0.21818181818181817,13,1,1,58.234086242299796,21,google,Denpasar,Bali,0,normal
USR00301,20,0.0,2.5,0,0.2818181818181818,22,1,1,21.527720739219713,2,google,Surabaya,Jawa Timur,0,normal
USR00637,24,0.0,3.182005814760214,0,0.2545454545454545,15,1,1,44.761122518822724,16,facebook,Bandung,Jawa Barat,0,normal
USR02398,28,0.38461538461538464,3.546593564294939,1,0.1545454545454545,14,1,1,21.71663244353183,5,phone,Surabaya,Jawa Timur,1,disposable_email
USR08290,20,0.0,2.9219280948873623,0,0.2545454545454545,25,1,1,42.38740588637919,1,google,Medan,Sumatera Utara,0,normal
USR03550,19,0.0,2.5216406363433186,0,0.2545454545454545,14,1,1,60.355920602327174,1,phone,Medan,Sumatera Utara,0,normal
USR09167,20,0.0,2.721928094887362,0,0.2545454545454545,13,1,1,48.709103353867214,14,phone,Makassar,Sulawesi Selatan,0,normal
USR07052,22,0.0,3.084962500721156,0,0.46363636363636357,26,1,1,38.58179329226557,14,facebook,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR04800,25,0.0,3.3232314287976203,0,0.3090909090909091,12,1,1,24.421629021218344,20,email,Bandung,Jawa Barat,0,normal
USR05795,23,0.45454545454545453,3.095795255000934,1,0.30000000000000004,12,1,1,47.72621492128679,7,google,Jakarta,DKI Jakarta,1,disposable_email
USR00091,26,0.0,2.8073549220576046,0,0.2818181818181818,23,1,1,35.115674195756334,2,google,Medan,Sumatera Utara,0,normal
USR07449,18,0.0,2.75,0,0.3181818181818182,18,1,1,35.89596167008898,6,email,Yogyakarta,DI Yogyakarta,0,normal
USR04818,25,0.0,3.189898095464287,0,0.38,12,1,1,50.0041067761807,19,google,Bandung,Jawa Barat,0,normal
USR09009,23,0.45454545454545453,3.459431618637298,1,0.34545454545454546,12,0,1,43.68788501026694,19,email,Semarang,Jawa Tengah,1,disposable_email
USR00286,25,0.4166666666666667,3.418295834054489,1,0.37272727272727274,13,0,0,51.83025325119781,21,phone,Jakarta,DKI Jakarta,1,disposable_email
USR01203,22,0.5555555555555556,3.169925001442312,1,0.12727272727272723,10,1,0,40.63244353182751,2,google,Makassar,Sulawesi Selatan,1,disposable_email
USR00931,25,0.4166666666666667,3.2516291673878226,1,0.2818181818181818,13,1,0,29.61533196440794,20,facebook,Semarang,Jawa Tengah,1,disposable_email
USR03825,22,0.0,3.188721875540867,0,0.2818181818181818,18,1,1,60.41889117043121,13,email,Makassar,Sulawesi Selatan,0,normal
USR02324,25,0.0,3.2729055953200556,0,0.43999999999999995,13,1,1,23.446954140999317,10,google,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR07543,23,0.5,3.321928094887362,1,0.24000000000000002,11,0,1,34.83093771389459,4,email,Surabaya,Jawa Timur,1,disposable_email
USR09643,25,0.5,3.321928094887362,1,0.1909090909090909,11,0,1,40.54209445585216,21,google,Medan,Sumatera Utara,1,disposable_email
USR08199,17,0.2857142857142857,2.807354922057604,0,0.21818181818181817,14,1,1,38.38740588637919,18,email,Bandung,Jawa Barat,0,normal
USR07771,19,0.2222222222222222,2.725480556997868,0,0.24545454545454543,16,1,1,47.671457905544145,2,phone,Makassar,Sulawesi Selatan,0,normal
USR02347,24,0.0,3.0220552088742,0,0.43636363636363634,16,1,1,17.763175906913073,9,google,Jakarta,DKI Jakarta,1,suspicious_phone_pattern
USR07021,24,0.5555555555555556,3.169925001442312,1,0.33999999999999997,10,1,1,41.002053388090346,5,google,Yogyakarta,DI Yogyakarta,1,disposable_email
USR08881,23,0.45454545454545453,3.277613436819116,1,0.3090909090909091,12,1,1,28.76933607118412,3,phone,Surabaya,Jawa Timur,1,disposable_email
USR04203,27,0.4166666666666667,3.084962500721156,1,0.49090909090909085,13,1,0,32.07392197125257,10,google,Semarang,Jawa Tengah,1,disposable_email
USR04715,27,0.0,3.2927701939369904,0,0.27,15,1,1,31.77549623545517,23,phone,Semarang,Jawa Tengah,0,normal
USR05399,25,0.5,3.1219280948873624,1,0.2818181818181818,11,1,0,43.79192334017796,18,phone,Denpasar,Bali,1,disposable_email
USR05160,22,0.0,2.8553885422075336,0,0.34545454545454546,18,1,1,59.75085557837098,15,phone,Surabaya,Jawa Timur,0,normal
USR00469,27,0.0,3.3232314287976203,0,0.2818181818181818,15,1,1,36.29295003422313,18,google,Jakarta,DKI Jakarta,0,normal
USR02196,25,0.38461538461538464,3.546593564294939,1,0.40909090909090906,14,0,1,56.205338809034906,6,phone,Surabaya,Jawa Timur,1,disposable_email
USR08032,26,0.45454545454545453,3.459431618637298,1,0.37272727272727274,12,0,0,53.007529089664615,6,email,Bandung,Jawa Barat,1,disposable_email
USR01906,23,0.5,3.321928094887362,1,0.3090909090909091,11,1,0,41.74948665297741,9,phone,Bandung,Jawa Barat,1,disposable_email
USR04290,23,0.0,3.0269868333592873,0,0.2818181818181818,15,1,1,25.152635181382614,0,google,Denpasar,Bali,0,normal
USR04086,22,0.0,2.8553885422075336,0,0.21818181818181817,14,1,1,40.84052019164955,10,google,Jakarta,DKI Jakarta,0,normal
USR00509,25,0.0,3.0850551027564768,0,0.1909090909090909,14,1,1,50.926762491444215,17,google,Medan,Sumatera Utara,0,normal
USR02685,21,0.5555555555555556,2.6416041678685933,1,0.2545454545454545,10,1,1,25.642710472279262,10,phone,Denpasar,Bali,1,disposable_email
USR02794,20,0.0,3.321928094887362,0,0.37272727272727274,18,1,1,45.36618754277892,0,phone,Yogyakarta,DI Yogyakarta,0,normal
USR00800,21,0.4444444444444444,2.5032583347756456,1,0.21818181818181817,10,1,1,23.143052703627653,22,phone,Denpasar,Bali,1,disposable_email
USR06384,18,0.0,2.75,0,0.45454545454545453,13,1,1,24.646132785763175,7,email,Surabaya,Jawa Timur,1,suspicious_phone_pattern
USR01620,23,0.0,2.663532754804255,0,0.34545454545454546,20,1,1,47.1129363449692,9,facebook,Jakarta,DKI Jakarta,0,normal
USR05186,27,0.0,3.175123135113461,0,0.42727272727272725,24,1,1,58.54620123203286,15,google,Medan,Sumatera Utara,1,suspicious_phone_pattern
USR03102,19,0.0,2.725480556997868,0,0.21818181818181817,12,1,1,45.555099247091036,3,google,Medan,Sumatera Utara,0,normal
USR05535,24,0.0,2.8073549220576046,0,0.43636363636363634,15,1,1,31.10198494182067,11,phone,Bandung,Jawa Barat,1,suspicious_phone_pattern
USR01774,23,0.0,2.4416298737872246,0,0.34545454545454546,20,1,1,22.55441478439425,18,facebook,Surabaya,Jawa Timur,0,normal
USR04273,27,0.4166666666666667,3.2516291673878226,1,0.3181818181818182,13,0,0,51.148528405201915,16,phone,Jakarta,DKI Jakarta,1,disposable_email
USR03615,21,0.0,2.725480556997868,0,0.49090909090909085,17,1,1,18.830937713894592,2,email,Yogyakarta,DI Yogyakarta,1,suspicious_phone_pattern
USR02800,23,0.0,2.5503407095463886,0,0.21818181818181817,24,1,1,53.35797399041752,16,phone,Jakarta,DKI Jakarta,0,normal
USR02787,22,0.5,3.121928094887362,1,0.1909090909090909,11,0,1,59.6331279945243,1,email,Medan,Sumatera Utara,1,disposable_email
USR09549,17,0.2857142857142857,2.807354922057604,0,0.40909090909090906,24,1,1,24.777549623545518,23,google,Makassar,Sulawesi Selatan,0,normal
USR08657,22,0.0,3.121928094887362,0,0.2818181818181818,21,1,1,22.302532511978097,4,google,Medan,Sumatera Utara,0,normal
USR08609,25,0.0,3.180832987205441,0,0.43636363636363634,13,1,1,35.121149897330596,10,email,Semarang,Jawa Tengah,1,suspicious_phone_pattern
USR00077,23,0.5,2.9219280948873623,1,0.2818181818181818,11,0,1,32.62696783025325,15,google,Yogyakarta,DI Yogyakarta,1,disposable_email
